REG ANS;DATA;IED;Fatur;EVA;EBITDATRAD;RSV;ROA;ROE;MEBITDA;PMRE;PMPE;Ciclo;Imob;PCT;CE;LC;LG;ISTR;IDC;IDA;TAM;HHI;CR4;CR8;CR12;CRn;Benefassist;Benefexcl;Beneftot;TKM;CMg;Lerner;Reclam;Ireclam;Segmentacao;Modalidade;Estado;FEA
418650;01/10/2012;0;53245965,55;-3611210,36;-1138003,25;6,21;0,04;0,05;0,04;1,79;23,42;-21,64;0,02;0,33;1;3,9;3,9;1;0;0,21;17,12;0,06;0,38;0,14;0,09;0,39;4791;0;4791;926,15;;;0;0;MÉDICO-HOSPITALAR;Autogestão;RJ;0
418676;01/10/2012;0;0;-3083,98;0;0;0;0;0;0;0;0;0;0;1;;;0;0;0;10,31;0,09;0,47;0,13;0,07;0,33;;;;;;;0;;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
418684;01/10/2012;0;0;-53524,01;0;0;0;0;0;0;0;0;0,01;0,01;1;87,98;87,98;0;0;0;13,17;0,49;0,83;0,06;0,04;0,07;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;ES;0
418692;01/10/2012;0;0,03;0;0,01;0,5;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0,5;10,31;0,49;0,83;0,06;0,04;0,07;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;PI;0
418706;01/10/2012;0;0;-14255,52;-70;0;0,01;0,01;0;0;0;0;0;0;1;;;0;0;0;11,79;0,49;0,83;0,06;0,04;0,07;;;;;;;0;;MÉDICO-HOSPITALAR;Administradora de Benefícios;SP;0
418722;01/10/2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,12;0,3;0,7;0,1;0,04;0,16;;;;;;;0;;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
27;01/10/2013;0;40398427,97;-8146293,01;-7186657,2;-3,81;-0,6;-1,71;-0,22;14,33;36,79;-22,46;0,31;1,87;1;1,06;1,06;0,94;0,06;0,17;16,32;0,36;0,88;0,1;0,02;0;20500;0;20500;164,22;311,17;;69;33,66;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;RJ;0
361;01/10/2013;1;400181177,9;-19895914,9;-12559445,2;-0,17;-0,05;-0,08;-0,02;2,7;14,76;-12,06;0,02;0,52;0,84;2,53;2,85;0,86;0,09;0,08;18,7;0,36;0,88;0,1;0,02;0;72795,5;0;72795,5;455,02;212,96;0,53;214;29,4;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;1
477;01/10/2013;0;680312786;-25045261,87;6614837,77;0,17;0,05;0,11;0,05;7,3;36,89;-29,59;0,04;1,01;0,85;1,35;1,9;0,83;0,07;0,11;19,43;0,36;0,88;0,1;0,02;0;199970;0;199970;281,49;232,35;0,17;316;15,8;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;0
515;01/10/2013;0;959177534,1;-26917431,43;-4705813,53;0,08;0,03;0,06;0,02;9,14;7,37;1,77;0;0,68;0,8;1;2,47;0,84;0,09;0,06;19,43;0,36;0,88;0,1;0,02;0;194219;0;194219;408,05;357,74;0,12;337;17,35;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;0
582;01/10/2013;0;1334802490;-36500332,7;-17386166,41;0,01;0;0,01;0,01;12,08;28,63;-16,55;0,03;2,73;0,54;1,38;1,33;0,79;0,08;0,13;20,05;0,36;0,88;0,1;0,02;0;333276,25;225149,25;558425,5;197,28;-112,52;;359;6,43;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;0
701;01/10/2013;0;1457179086;-11583185,01;57136706,1;0,24;0,08;0,18;0,08;8,11;21,98;-13,86;0,07;1,16;0,81;1,16;1,73;0,8;0,06;0,09;20,2;0,36;0,88;0,1;0,02;0;443088,25;0;443088,25;270,46;276,05;;667;15,05;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;1
884;01/10/2013;0;161160581,8;-328192967,7;99763972,08;-3,47;0,06;0,08;1,46;24,97;58,21;-33,24;0,53;0,37;0,23;3,4;1,76;1,43;0;0,1;21,88;0,36;0,88;0,1;0,02;0;13971,25;0;13971,25;961,26;2918,59;;59;42,23;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;0
5622;01/10/2013;1;722779535;17203932,27;67169582,29;0,45;0,11;0,39;0,15;25,45;118,37;-92,92;0;2,55;0,84;1,41;1,39;0,81;0,05;0,01;19,87;0,36;0,88;0,1;0,02;0;58399,75;10620,25;69020;864,08;-1193,38;;219;31,73;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;RJ;1
5711;01/10/2013;0;16187455083;-457890190,6;1145760531;0,26;0,06;0,2;0,17;31,93;53,79;-21,86;0,07;2,4;0,46;0,67;1,32;0,8;0,04;0,05;23,09;0,36;0,88;0,1;0,02;0;3617083,75;58,75;3617142,5;372,93;517,24;;4094;11,32;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;RJ;0
6246;01/10/2013;1;7731148418;-278922293,4;313704294,3;0,35;0,07;0,14;0,1;11,08;57,52;-46,44;0,23;0,99;0,65;1,38;1,55;0,82;0,06;0,07;22,38;0,36;0,88;0,1;0,02;0;1328720,5;201193,25;1529913,75;417,44;281,74;0,33;3711;24,26;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;RJ;1
6980;01/10/2013;0;640701217,9;-29757997,22;-4823657,54;0;0;0;0,01;29,06;34,81;-5,75;0,17;0,97;0,94;1,76;1,69;0,96;0,04;0,06;19,35;0,36;0,88;0,1;0,02;0;185359;0;185359;285,89;450,74;;203;10,95;MÉDICO-HOSPITALAR;Seguradora Especializada em Saúde;SP;1
300012;01/10/2013;0;14954943,39;-2976025,47;-53402,76;0;0;0;0;32,03;43,22;-11,19;0,31;0,84;1;1,16;1,5;0,74;0,03;0,46;15,36;0,1;0,47;0,14;0,07;0,31;10763,25;0;10763,25;114,43;111,01;0,03;5;4,65;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
300136;01/10/2013;0;74668951;-2731258;-665523,06;-0,01;0;-0,01;0;5,6;26,33;-20,73;0,39;1,55;0,62;1,3;1;0,76;0,04;0,15;17,33;0,03;0,26;0,12;0,08;0,55;36583;0;36583;168,17;197,63;;22;6,01;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;RS;0
300195;01/10/2013;0;7147433,28;-235435,66;-28967,34;0,02;0,01;0,04;0,02;48,73;33,86;14,87;0,21;1,92;0,53;2,11;1,2;0,55;0,09;0,35;15,01;0,04;0,31;0,13;0,1;0,45;0;29023,75;29023,75;19,85;9,04;0,54;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;RJ;0
300365;01/10/2013;0;1601945,21;396211,5;561787,92;0,45;1,22;3,05;0,49;26,38;22,91;3,47;0,04;1,5;0,99;1,62;1,6;0,17;0;0,37;12,77;0,31;0,69;0,1;0,04;0,16;0;4211;4211;30,09;121,37;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
300713;01/10/2013;0;44991391,82;-2991100,92;-760080,24;-0,11;-0,03;-0,08;0,01;4,7;44,04;-39,34;0,25;1,57;0,82;1,46;1,23;0,77;0,01;0,27;17,06;0,03;0,26;0,12;0,08;0,55;18668,5;0;18668,5;197,94;361,48;;2;1,07;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
300730;01/10/2013;0;10318255,43;-419606,24;-11618,51;-0,09;-0,17;-0,66;0,01;34,87;28,67;6,2;0,33;2,87;0,81;1,12;0,91;0,44;0,02;0,52;14,57;0,31;0,69;0,1;0,04;0,16;0;26694;26694;29,92;-70,95;;1;0,37;MÉDICO-HOSPITALAR;Odontologia de Grupo;PB;0
300748;01/10/2013;0;30596501,74;-7903954,29;-1216000,46;-2,38;-0,13;0,42;0,04;34,4;37,41;-3,01;0,61;;0,42;0,59;0,3;0,83;0,02;4,4;18,09;0,05;0,37;0,15;0,09;0,38;15833,75;0;15833,75;161,03;66,4;0,59;2;1,26;MÉDICO-HOSPITALAR;Filantropia;SP;0
300870;01/10/2013;0;209707,65;-7284590,58;17694608,45;;0,12;0,24;;0;0;0;0,54;1,13;0,41;1,78;0,88;0;0;;18,97;0,03;0,26;0,12;0,08;0,55;3;0;3;;;;1;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
301060;01/10/2013;0;32069073,89;-654098,13;648355,39;0,11;0,04;0,08;0,05;42,82;44,68;-1,86;0,27;0,96;0,76;1,46;1,49;0,78;0,01;0,28;16,54;0,03;0,26;0,12;0,08;0,55;24222,25;0;24222,25;108,02;265,08;;1;0,41;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;MG;0
301124;01/10/2013;0;21941382,44;97991,91;1063069,2;0,36;0,1;0,21;0,09;12,79;42,48;-29,69;0,22;1,19;0,6;1,83;1,44;0,78;0,01;0,14;16,42;0,03;0,26;0,12;0,08;0,55;7983,75;0;7983,75;225,55;303,7;;5;6,26;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;TO;0
301213;01/10/2013;0;420183,78;121125,59;184698,62;0,46;0,3;1,78;0,61;37,64;0;37,64;0,04;4,91;0,14;1,31;1,16;0,02;0;0,35;13,01;0,31;0,69;0,1;0,04;0,16;0;964,25;964,25;34,45;11,77;0,66;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
301337;01/10/2013;0;2767985435;-37807841,01;40955601,31;0,04;0;-0,07;0,05;26,68;74,16;-47,48;0,04;;0,62;0,92;0,89;0,9;0,07;0,13;21,2;0,03;0,26;0,12;0,08;0,55;815575,25;0;815575,25;276,6;52,8;0,81;3730;45,73;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
301396;01/10/2013;0;3734894,08;1028102,43;2512603,45;-1,16;0,1;0,29;0,97;3,29;21,91;-18,62;0,75;2;0,6;0,63;0,38;1,52;0;0,12;16,68;0,1;0,47;0,14;0,07;0,31;3850,5;0;3850,5;80,83;11,26;0,86;0;0;MÉDICO-HOSPITALAR;Medicina de Grupo;MS;0
301574;01/10/2013;0;120018553,3;-4156450,2;5116686,76;0,13;0,05;0,11;0,07;5,37;18,28;-12,92;0,5;1,01;0,81;1,18;0,99;0,75;0;0,22;17,75;0,03;0,26;0,12;0,08;0,55;46896;0;46896;208,81;219,42;;11;2,35;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
301591;01/10/2013;0;9295709,92;-84631,43;427588,03;0,09;0,09;0,17;0,09;27,25;32,43;-5,19;0,04;0,8;0,82;2,63;2,17;0,43;0,13;0,4;15,09;0,31;0,69;0,1;0,04;0,16;0;55099,25;55099,25;13,43;0,85;0,94;2;0,36;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;1
301647;01/10/2013;0;1257162,51;195,98;60221,79;0,15;0,08;0,15;0,08;17,83;63,29;-45,46;0,61;1;0,35;2,19;0,78;0,55;0,04;0,36;13,65;0,04;0,31;0,13;0,1;0,45;0;10673,75;10673,75;9,66;-7,36;;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;SP;0
301728;01/10/2013;0;24420585,03;279898,74;1392571,59;0,21;0,11;0,36;0,1;43,72;83,42;-39,7;0,11;2,37;0,97;1,25;1,26;0,73;0,04;0,16;16,09;0,1;0,47;0,14;0,07;0,31;28688,75;6917;35605,75;55,91;-24,16;;1;0,28;MÉDICO-HOSPITALAR;Medicina de Grupo;MG;0
301744;01/10/2013;0;26533371,83;-966803,61;809503,15;0,07;0,02;0,07;0,09;23,56;17,98;5,58;0,15;2,99;0,23;3,62;1,13;0,76;0;0,22;16,8;0,03;0,26;0,12;0,08;0,55;16713,75;0;16713,75;126,94;-141;;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SC;0
301906;01/10/2013;0;4757946,13;-534738,68;-245992,58;-0,76;-0,25;4,73;-0,06;41,22;135,1;-93,88;0,65;;0,9;0,37;0,33;0,79;0;0,27;14,63;0,1;0,47;0,14;0,07;0,31;1916,5;0;1916,5;204,25;111;0,46;17;88,7;MÉDICO-HOSPITALAR;Medicina de Grupo;MG;0
301949;01/10/2013;1;1438315555;68807184,49;264515281,4;0,25;0,15;0,22;0,27;27,91;10,9;17,01;0,53;0,52;0,58;1,66;1,38;0,42;0,09;0,17;20,78;0,31;0,69;0,1;0,04;0,16;0;5307608,5;5307608,5;21,83;-7,15;;419;0,79;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;1
302091;01/10/2013;0;480235171,5;-67807,24;12485027,46;0,09;0,06;0,25;0,05;48,73;26,36;22,37;0,16;2,96;0,91;1,17;1,12;0,79;0,02;0,14;18,49;0,1;0,47;0,14;0,07;0,31;246702,25;0;246702,25;160,11;78,89;0,51;300;12,16;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;1
302147;01/10/2013;0;1116045313;-16869456,36;9515763,1;0,02;0,01;0,1;0,03;3,2;9,95;-6,75;0,46;6,52;0,59;1,04;0,62;0,75;0,09;0,14;19,53;0,1;0,47;0,14;0,07;0,31;194227,25;0;194227,25;438,11;442,54;;462;23,79;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
302228;01/10/2013;0;10621375,76;-355273,47;-266786,79;-0,31;-0,13;-3,63;-0,02;2,94;25,05;-22,11;0,05;27,37;0,71;1,03;0,98;0,9;0;0,1;14,46;0,03;0,26;0,12;0,08;0,55;6831,5;0;6831,5;129,14;359,5;;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;GO;0
302490;01/10/2013;0;7807072,17;-96937,69;147259;0,02;0,01;0,08;0,04;2,11;37,3;-35,2;0,4;4,74;0,95;0,75;0,73;0,69;0;0,38;14,56;0,1;0,47;0,14;0,07;0,31;8989,75;5494,5;14484,25;43,62;-31,61;;1;0,69;MÉDICO-HOSPITALAR;Medicina de Grupo;RS;0
302627;01/10/2013;0;14992826,01;-2251473,82;-131221,36;0,68;0,04;0,05;0,09;35,34;49,76;-14,42;0,09;0,18;1;5,6;6,06;0,9;0,1;0,16;16,69;0,07;0,41;0,13;0,08;0,38;1873,5;0;1873,5;666,88;2162,75;;0;0;MÉDICO-HOSPITALAR;Autogestão;PE;0
302953;01/10/2013;0;201258947,3;-816983,54;4343686,78;0,28;0,08;0,2;0,05;17,04;23,6;-6,56;0,26;1,56;0,86;1,34;1,22;0,86;0,01;0,14;18,06;0,03;0,26;0,12;0,08;0,55;74424,25;0;74424,25;219,35;427,09;;81;10,88;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;RJ;0
303178;01/10/2013;0;46472321,77;-403909,92;1434407,06;0,06;0,03;0,11;0,05;24,03;87,05;-63,03;0,56;2,22;0,89;0,54;0,64;0,7;0,01;0,31;16,76;0,03;0,26;0,12;0,08;0,55;16152,25;0;16152,25;238,52;483,94;;5;3,1;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;CE;0
303259;01/10/2013;0;3017152,31;-82303,93;-2608,04;0;0;0;0,01;25,46;73,48;-48,01;0,06;1,57;0,58;1,85;1,53;0,56;0,05;0,38;13,93;0,04;0,31;0,13;0,1;0,45;0;12729,75;12729,75;19,19;169,9;;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;SP;0
303267;01/10/2013;0;225785429,3;1586507,46;8429322,78;0,13;0,06;0,3;0,06;28,55;30,27;-1,72;0,45;3,76;0,57;0,97;0,7;0,78;0,01;0,11;18,11;0,03;0,26;0,12;0,08;0,55;99477,75;0;99477,75;182,68;-7502,45;;42;4,22;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
303291;01/10/2013;0;1243393,27;25227,27;72465,14;0,2;0,17;0,38;0,12;63,02;20,17;42,85;0,02;1,23;0,45;3,78;1,78;0,57;0,02;0,42;13,08;0,04;0,31;0,13;0,1;0,45;0;7407;7407;13,99;11,73;0,16;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;RN;0
303356;01/10/2013;0;190870620,5;-2768914,8;9614519,2;0,18;0,05;0,11;0,08;17,18;39,26;-22,08;0,63;0,98;0,67;0,99;0,75;0,74;0;0,15;18,61;0,03;0,26;0,12;0,08;0,55;65632;0;65632;241,09;116,13;0,52;88;13,41;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SC;0
303623;01/10/2013;0;401703356,3;-7330273,32;13297147,78;0,16;0,05;0,06;0,05;50,22;45,3;4,92;0,7;0,4;0,85;1,15;1,05;0,77;0,04;0,12;19,3;0,1;0,47;0,14;0,07;0,31;96878,5;0;96878,5;345,54;-208,91;;439;45,31;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
303739;01/10/2013;0;113707886,6;-4312118,64;-688588,85;0,02;0,01;0,02;0,01;21,87;35,56;-13,69;0,42;1,24;0,91;0,99;1,05;0,89;0;0,14;17,01;0,1;0,47;0,14;0,07;0,31;71452,25;0;71452,25;131,29;-2708,7;;21;2,94;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
303844;01/10/2013;0;41581120,18;-1020548,64;436425,91;0,06;0,02;0,07;0,04;14,1;23,11;-9,01;0,14;1,87;0,63;1,71;1,32;0,76;0,01;0,18;16,71;0,03;0,26;0,12;0,08;0,55;18114,25;0;18114,25;187,28;-58,46;;6;3,31;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
303976;01/10/2013;0;968007314,1;-19929603,01;-4196308,22;-0,17;-0,03;-9,1;0;44,64;37,93;6,71;0,16;318,96;0,84;0,83;0,84;0,92;0;0,07;19,6;0,03;0,26;0,12;0,08;0,55;312910,25;0;312910,25;256,2;14702,87;;333;10,64;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;PA;0
304034;01/10/2013;0;2216128,4;45902,78;175154,84;0,03;0,03;-0,29;0,13;71,4;44,6;26,8;0,51;;0,74;0,6;0,44;0,37;0,04;0,5;13,86;0,31;0,69;0,1;0,04;0,16;0;15944,75;15944,75;10,94;-2,42;;0;0;MÉDICO-HOSPITALAR;Odontologia de Grupo;SP;0
304051;01/10/2013;0;44848968,31;-1062822;185023,64;0,03;0,01;0,04;0,02;41,57;66,51;-24,95;0,08;5,68;0,58;0,85;1,08;0,86;0,04;0,18;16,9;0,03;0,26;0,12;0,08;0,55;33153,5;0;33153,5;111,15;183,06;;83;25,04;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;MG;0
304107;01/10/2013;0;20593706,83;896199,48;644470,05;0,11;0,13;-0,05;0,05;3,34;73,82;-70,48;0,27;;0,43;0,34;0,22;0,77;0;0,16;14,87;0,1;0,47;0,14;0,07;0,31;12887,75;0;12887,75;129,22;-1550,26;;11;8,54;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
304123;01/10/2013;0;30841925,12;771316,78;2150670,01;0,31;0,11;0,44;0,11;6,84;34,67;-27,83;0,52;3,04;0,59;0,83;0,63;0,78;0;0,27;16,5;0,03;0,26;0,12;0,08;0,55;14920,75;0;14920,75;169,93;319,12;;3;2,01;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
304131;01/10/2013;0;15882547,13;-2780910,91;-2426371,9;2;-0,49;-0,83;-0,17;2,03;12,22;-10,19;0,06;0,69;1;2,25;2,32;1,09;0;0,11;15,29;0,07;0,41;0,13;0,08;0,38;2069;0;2069;639,7;10986,43;;0;0;MÉDICO-HOSPITALAR;Autogestão;SP;0
304158;01/10/2013;0;66907379,96;-2835178,23;673834,08;-0,17;-0,1;-0,7;0,03;34,62;60,2;-25,58;0,42;5,76;0,91;0,71;0,68;0,72;0;0,28;16,96;0,03;0,26;0,12;0,08;0,55;16190;0;16190;341,67;6452,24;;24;14,82;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;RR;0
304212;01/10/2013;0;2574581,58;-644540,24;-232241,27;-0,87;-0,19;-3,03;-0,11;23,55;7,44;16,11;0,74;14,92;0,38;0,53;0,28;0,63;0;1,21;14,96;0,1;0,47;0,14;0,07;0,31;3248;1315;4563;45,48;124,07;;3;6,57;MÉDICO-HOSPITALAR;Medicina de Grupo;RS;0
304344;01/10/2013;0;40831804,22;1172966,67;2361848,44;0,3;0,14;0,4;0,1;36,45;23,16;13,29;0,28;1,82;0,75;1,23;1,11;0,73;0;0,15;16,68;0,03;0,26;0,12;0,08;0,55;20102,25;0;20102,25;165,51;506,95;;10;4,97;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;MG;0
304395;01/10/2013;0;52735833,79;1456954,97;3724881,32;0,36;0,17;0,24;0,11;18,62;16,71;1,91;0,42;0,4;0,96;2,06;2,03;0,73;0;0,17;16,93;0,03;0,26;0,12;0,08;0,55;18706;168,25;18874,25;228,24;614,42;;6;3,18;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;MG;0
304441;01/10/2013;0;12591591,36;-151095,45;136451,78;-0,03;-0,06;-0,62;0,02;19,69;8,86;10,83;0,32;8,98;0,75;0,88;0,76;0,47;0,15;0,36;14,6;0,31;0,69;0,1;0,04;0,16;0;56528,5;56528,5;18,19;-41,65;;2;0,35;MÉDICO-HOSPITALAR;Odontologia de Grupo;PE;0
304468;01/10/2013;0;35620046,7;61966,22;1405935,35;0,24;0,09;0,25;0,08;11,79;44,62;-32,83;0,24;1,64;0,79;1,52;1,22;0,75;0,04;0,15;16,64;0,03;0,26;0,12;0,08;0,55;18920,75;0;18920,75;154,96;251,65;;6;3,17;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;MT;0
304484;01/10/2013;0;73620238,55;-1709046,98;1778133,33;0;0;-0,01;0,05;86,03;27,41;58,62;0,35;2,49;0,67;1,35;0,91;0,43;0,11;0,43;17,3;0,04;0,31;0,13;0,1;0,45;0;468959,5;468959,5;12,77;4,86;0,62;33;0,7;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;PR;0
304531;01/10/2013;0;14704805,96;-1477085,68;-899106,88;-0,62;-0,13;-0,85;-0,08;37,08;21,89;15,19;0,58;5,29;0,34;1,11;0,5;0,8;0;0,41;16,12;0,1;0,47;0,14;0,07;0,31;26984,5;0;26984,5;45,41;-3,91;;6;2,22;MÉDICO-HOSPITALAR;Medicina de Grupo;MG;0
304701;01/10/2013;0;1635750249;-43559562,08;-259452,12;0,04;0,01;0,06;0,03;13,37;36,86;-23,49;0,08;4,48;0,45;1,79;1,13;0,85;0,03;0,09;20,42;0,03;0,26;0,12;0,08;0,55;537429,25;0;537429,25;251,25;248,11;0,01;984;18,31;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;PR;0
304883;01/10/2013;0;69011298,21;5169648,57;7490572,4;0,35;0,22;0,52;0,16;21,58;62,15;-40,57;0,21;1,34;0,64;1,7;1,38;0,58;0;0,19;17,37;0,03;0,26;0,12;0,08;0,55;45507,75;0;45507,75;124,86;-1429,44;;1;0,22;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
305227;01/10/2013;0;48100085,24;-1320502,94;-76861,36;0;0;0,01;0,02;6,72;14,77;-8,06;0,14;2,42;0,55;1,52;1,21;0,84;0;0,14;16,6;0,03;0,26;0,12;0,08;0,55;20927,5;0;20927,5;189,23;391,65;;6;2,87;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;PR;0
305421;01/10/2013;0;2331243,84;18626,57;170372,48;0,09;0,09;0,12;0,1;17,27;43,56;-26,29;0,66;0,27;1;1,6;1,6;0,39;0;0,5;13,84;0,04;0,31;0,13;0,1;0,45;0;10459,5;10459,5;18,16;9,76;0,46;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;RS;0
305472;01/10/2013;0;59981309,11;-1557031,84;1367488,16;0,09;0,02;0,04;0,04;32,14;23,29;8,85;0,61;1,22;0,47;1,38;0,7;0,84;0,01;0,18;17,41;0,03;0,26;0,12;0,08;0,55;23743;0;23743;210,52;107,39;0,49;6;2,53;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;GO;0
305626;01/10/2013;0;16418132,16;-881063,88;1991403,17;0,73;0,08;0,4;0,18;34,55;115,98;-81,43;0,56;3,75;0,62;0,51;0,56;0,87;0;0,16;16,46;0,1;0,47;0,14;0,07;0,31;18401,75;0;18401,75;73,99;-364,93;;5;2,72;MÉDICO-HOSPITALAR;Medicina de Grupo;MG;0
305740;01/10/2013;0;804126,17;6104,51;54146,76;0,33;0,07;0,31;0,13;20,98;30,44;-9,46;0,13;3,19;0,21;3,57;1,14;0,76;0,02;0,77;13,41;0,04;0,31;0,13;0,1;0,45;0;3112,25;3112,25;21,53;3,16;0,85;2;6,43;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;PE;0
305928;01/10/2013;0;7248027,19;-138204,56;80456,07;0,08;0,06;0,12;0,05;17,63;35,28;-17,64;0,02;1,18;1;1,8;1,81;0,66;0,02;0,3;14,77;0,1;0,47;0,14;0,07;0,31;4511,75;0;4511,75;128,96;67,12;0,48;1;2,22;MÉDICO-HOSPITALAR;Medicina de Grupo;SP;0
305995;01/10/2013;0;56181379,67;-1131073,93;74868,59;0,02;0,01;0,05;0,02;37,2;66,19;-29;0,2;3,43;0,85;1,16;1,03;0,75;0,08;0,18;16,59;0,1;0,47;0,14;0,07;0,31;38559,75;9040;47599,75;96,22;420,95;;79;16,6;MÉDICO-HOSPITALAR;Medicina de Grupo;MG;0
306045;01/10/2013;0;7373632,56;-1364197,49;-443953,57;-0,84;-0,09;-0,51;-0,05;37,7;69,4;-31,69;0,64;4,92;0,75;0,58;0,43;0,79;0;0,51;16,24;0,05;0,37;0,15;0,09;0,38;2387,5;0;2387,5;257,37;-15,78;;0;0;MÉDICO-HOSPITALAR;Filantropia;SP;0
306100;01/10/2013;0;60631969,86;-1387277,58;1124641,27;0,21;0,05;0,12;0,05;51,74;20,36;31,37;0,1;1,33;0,98;1,6;1,57;0,86;0,02;0,09;17,05;0,03;0,26;0,12;0,08;0,55;18325;0;18325;272,85;302,75;;6;3,27;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;PR;0
306126;01/10/2013;0;113792867,7;1850227,04;4905816,6;0,29;0,08;0,22;0,07;8,1;19,29;-11,19;0,61;1,62;0,66;0,9;0,63;0,84;0;0,15;17,69;0,03;0,26;0,12;0,08;0,55;43616,5;0;43616,5;212,05;4591,59;;11;2,52;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa Médica;SP;0
306193;01/10/2013;0;1107662,84;-33014,76;-7984,72;-0,02;-0,02;-0,04;0,01;9,97;22,37;-12,4;0,16;1,48;0,43;2,55;1,41;0,65;0,01;0,56;12,61;0,04;0,31;0,13;0,1;0,45;0;3737;3737;24,13;0,44;0,98;0;0;EXCLUSIVAMENTE ODONTOLÓGICA;Cooperativa odontológica;SP;0
306207;01/10/2013;0;3992326,04;12924845,87;17614119,43;;0,38;3,59;6,47;17,68;1,81;15,88;0,22;8,34;0,87;1;0,87;0,97;0;9,69;17,61;0,05;0,37;0,15;0,09;0,38;927,25;0;927,25;358,8;-16697,87;;6;64,71;MÉDICO-HOSPITALAR;Filantropia;RJ;0
306347;01/10/2013;0;19035366,17;18351,4;238280,83;0,01;0,03;0,18;0,02;38,41;7,79;30,62;0,18;5,83;1;0,96;0,96;0,53;0,02;0,47;14,65;0,31;0,69;0,1;0,04;0,16;0;66648,75;66648,75;22,36;4,89;0,78;2;0,3;MÉDICO-HOSPITALAR;Odontologia de Grupo;CE;0
